hold_type,hold_value,side_label,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
multiday,3,short,1.0,0.1,0.2,4,0.06263787958324218,0.059939624712702866,0.75,0.06422624683690234,0.04365999418234068,0.5,0.1163354418677087,0.11060811291591778,0.5384247360702948,0.5806648820211401,0.0,-0.0034262806435632065,PL
multiday,3,short,1.5,0.2,0.2,4,0.06263787958324218,0.059939624712702866,0.75,0.06422624683690234,0.04365999418234068,0.5,0.1163354418677087,0.11060811291591778,0.5384247360702948,0.5806648820211401,0.0,-0.0034262806435632065,PL
multiday,3,short,1.5,0.1,0.2,4,0.06263787958324218,0.059939624712702866,0.75,0.06422624683690234,0.04365999418234068,0.5,0.1163354418677087,0.11060811291591778,0.5384247360702948,0.5806648820211401,0.0,-0.0034262806435632065,PL
intraday,390,long,1.5,0.03,0.2,2,0.06644145055360018,0.06644145055360018,1.0,0.06313094911105421,0.06313094911105421,1.0,0.0305210444075692,0.02462258613607918,2.1769061918838775,2.563944695417237,0.0,0.0,PL
intraday,390,long,1.5,0.05,0.2,2,0.06644145055360018,0.06644145055360018,1.0,0.06313094911105421,0.06313094911105421,1.0,0.0305210444075692,0.02462258613607918,2.1769061918838775,2.563944695417237,0.0,0.0,PL
intraday,390,long,1.5,0.1,0.2,2,0.06644145055360018,0.06644145055360018,1.0,0.06313094911105421,0.06313094911105421,1.0,0.0305210444075692,0.02462258613607918,2.1769061918838775,2.563944695417237,0.0,0.0,PL
intraday,390,long,1.5,0.2,0.2,2,0.06644145055360018,0.06644145055360018,1.0,0.06313094911105421,0.06313094911105421,1.0,0.0305210444075692,0.02462258613607918,2.1769061918838775,2.563944695417237,0.0,0.0,PL
intraday,120,long,1.0,0.1,0.1,3,0.062279723408265264,0.08435160803574071,1.0,0.06257413785637334,0.08503036127321506,1.0,0.05236931305845818,0.05319660323160568,1.1892407933391147,1.176280703185879,0.0,0.0,PL
intraday,120,long,1.0,0.2,0.1,3,0.062279723408265264,0.08435160803574071,1.0,0.06257413785637334,0.08503036127321506,1.0,0.05236931305845818,0.05319660323160568,1.1892407933391147,1.176280703185879,0.0,0.0,PL
intraday,120,long,1.0,0.05,0.1,3,0.062279723408265264,0.08435160803574071,1.0,0.06257413785637334,0.08503036127321506,1.0,0.05236931305845818,0.05319660323160568,1.1892407933391147,1.176280703185879,0.0,0.0,PL
multiday,10,long,0.5,0.05,0.2,4,0.06836043360433602,0.06172086720867209,0.5,0.06162533786347785,0.0505447110849907,0.5,0.13710025493217878,0.13024651140071153,0.4986163857839126,0.4731438654343965,-0.050000000000000044,-0.05084036618509513,PL
intraday,60,long,1.5,0.05,0.1,2,0.06109600679694149,0.06109600679694149,1.0,0.061552958841521954,0.061552958841521954,1.0,0.027262961538016533,0.027833435992402553,2.2409893624999926,2.2114753944975933,0.0,0.0,PL
intraday,60,long,1.5,0.2,0.2,2,0.06109600679694149,0.06109600679694149,1.0,0.061552958841521954,0.061552958841521954,1.0,0.027262961538016533,0.027833435992402553,2.2409893624999926,2.2114753944975933,0.0,0.0,PL
intraday,60,long,1.5,0.1,0.2,2,0.06109600679694149,0.06109600679694149,1.0,0.061552958841521954,0.061552958841521954,1.0,0.027262961538016533,0.027833435992402553,2.2409893624999926,2.2114753944975933,0.0,0.0,PL
intraday,60,long,1.5,0.1,0.1,2,0.06109600679694149,0.06109600679694149,1.0,0.061552958841521954,0.061552958841521954,1.0,0.027262961538016533,0.027833435992402553,2.2409893624999926,2.2114753944975933,0.0,0.0,PL
intraday,60,long,1.5,0.2,0.1,2,0.06109600679694149,0.06109600679694149,1.0,0.061552958841521954,0.061552958841521954,1.0,0.027262961538016533,0.027833435992402553,2.2409893624999926,2.2114753944975933,0.0,0.0,PL
intraday,60,long,1.5,0.03,0.2,2,0.06109600679694149,0.06109600679694149,1.0,0.061552958841521954,0.061552958841521954,1.0,0.027262961538016533,0.027833435992402553,2.2409893624999926,2.2114753944975933,0.0,0.0,PL
intraday,60,long,1.5,0.03,0.1,2,0.06109600679694149,0.06109600679694149,1.0,0.061552958841521954,0.061552958841521954,1.0,0.027262961538016533,0.027833435992402553,2.2409893624999926,2.2114753944975933,0.0,0.0,PL
intraday,60,long,1.5,0.05,0.2,2,0.06109600679694149,0.06109600679694149,1.0,0.061552958841521954,0.061552958841521954,1.0,0.027262961538016533,0.027833435992402553,2.2409893624999926,2.2114753944975933,0.0,0.0,PL
multiday,5,short,0.5,0.01,0.2,3,0.05999999999999998,-0.010000000000000009,0.3333333333333333,0.061233806447905735,-0.009860452135082354,0.3333333333333333,0.12124355652982138,0.12750710625614187,0.49487165930539345,0.4802383823604041,-0.010000000000000009,-0.009860452135082354,PL
multiday,10,short,0.5,0.01,0.2,3,0.05999999999999998,-0.010000000000000009,0.3333333333333333,0.061233806447905735,-0.009860452135082354,0.3333333333333333,0.12124355652982138,0.12750710625614187,0.49487165930539345,0.4802383823604041,-0.010000000000000009,-0.009860452135082354,PL
